text,label
bgm pwolich gopy sir ikka katta waiting,0
version 2 0 allayiruno ippo angane 5 25 ayiii,0
triler kollam but anu sithara kolamakum seriel dialogu pole parayunnund anu sithara,2
50 il kooduthal kandavarkku like adikkam,0
derik abraham use cheyyunna car edaan,0
നിവിൻ ഈ റോൾ ചേരില്ല എന്ന് പറഞ്ഞവരൊക്കെ ഇവിടെ കമോൺ bhaiarrives,0
മെഗാസ്റ്റാറും സൂപ്പർസ്റ്റാറും ഇല്ലെങ്കിലും തിയേറ്റർ പൂരപ്പറമ്പാവാൻ പോകുന്ന ഒരു വെടിക്കെട്ട് item ജോജു ചേട്ടൻ ചെമ്പൻ ചേട്ടൻ പിന്നെ മലയാളത്തിന്റെ ഒരുപിടി തീപ്പൊരി നടന്മാരും joshiy sir is coming back,0
13k dislike kodutha yethu mire adaaa,1
ente channel onnu 1000 subs aakitharuo plzz just 358 required,0
ഈ ഊമ്പിയ item 8 8 മടങ്ങിൽ പൊട്ടും എന്ന് ഉറപ്പാ,3
ഇപ്പോഴേ ഡിസ് ലൈക് അടിച്ച മലവാണങ്ങളുടെ കുരുവിന്റെ വലിപ്പം ഒന്ന് ആലോചിച്ചു നോക്കിക്കേ,1
dec 14 poraamm kodde kerre makaallle,0
ജോഷി സാറിന്റെ പടം മലയാളിയക്ക് കാണാതിരിക്കാൻ കഴിയുമോ പൊളിയിക്കും,0
35 കോലിയിൽ വരുന്ന സിദ്ദിക്ക് മോഹൻലാൽ മൂവിയെ കണ്ടം വഴി ഓടിക്കാനാണ് ഇന്ത അസുരൻ വരുന്നത് കൊടൂര മാസ്സ് entertainer,0
rajappanod pokan para njangalkku njangade stephen chettan undallo,2
padam mari poyi ennu തോന്നുന്നു,0
poli but felt like a mix of korean serial killer movies,5
എന്നാ ഊമ്പിയ background score ആണ്,1
enthaayalum haters nu rosham theerkkan oru dislike button indayath nannayi keedangal,0
fahadh oru negative mind undelo pwolichhh,0
super ട്രീസർ അടിപൊളി ഒന്നഒന്നര വരവായി കാത്തിരികാം ശെലോക്നെ,0
don max aayalum linto aayalum teaser heavy aayirikkum,0
നിവിൻ ചേട്ടന്റെ ഒരു variety film trailer ഉഷാറാക്കി,0
iwa ഇജ്ജാതി ഐറ്റം മമ്മൂക്ക സ്ക്രീൻ പ്രസൻസിന് ആ bgm കൂടി വന്നപ്പോൾ രോമാഞ്ചം,0
trailer aaya engane venamethrem kandapole film kandolan vayya,0
ജോഷി സാറിന് തെറ്റിയില്ല കാട്ടാളൻ പൊറഞ്ചുവായി മമ്മുട്ടിയേക്കാൾ എന്ത്കൊണ്ടും ബെസ്റ്റ് ജോജുതന്നെ,0
rajuvettan marana mass laletan kola mass,0
arenkilum oru karayam sredhicho narasimham film ile bgm puthiya rupathilakki,0
ദയവു ചെയ്തു ആരും ഈ ദുരന്തത്തിന് തലവെക്കരുത് അപേക്ഷയാണ് ചിറകൊടിഞ്ഞ കിനാവുകൾ,3
rajuetan direction kidilanavumenn ee trailer kandal urappikkam oru rakshayumilla,0
14k dislike adicha oolakalk naduviral namaskaram,1
ith polikun nighal ath parayunnu polikumo illayo polikum akil like cheyu,0
fahad soubin shane bhasi wot a combo man congrats to kumbalangi team ithaan padam,0
katta ettan fans cant scroll without liking and subscribing this post and me,5
adipoliipatuketapole thonni padam hitavumnnu joshi sir swasikechi,0
trailer iranghum munbe lalappans dislike adikkunnath kando ithil ninnum manassilakkam rajaye lalappans pedikkunnu ennu,3
ഇത് നയൻതാരയ്ക്ക് വെച്ച റോൾ ആയിരുന്നില്ലേ anyway kidukki,0
2019 ഇലെ ഏറ്റവും മികച്ച ഇന്ത്യൻ ചിത്രമായി ഒന്നാം സ്ഥാനത് മമ്മൂട്ടിയുടെ പേരന്പ് 2019ഇൽ പുറത്ത് വിട്ട ഫോബ് സ് പട്ടികയിൽ ഇന്ത്യക്കാരിൽ ആദ്യ 100 ൽ ഒരാളായി മമ്മൂട്ടി 2019 ൽ നായകനായി ഏറ്റവും കൂടുതൽ സിനിമയിൽ അഭിനയിച്ച ഇന്ത്യയിലെ നടന്മാരിൽ ആദ്യ പേര് മമ്മൂട്ടിയുടെ 2019 ഇൽ മൂന്ന് ഭാഷകളിൽ നായകനായി അഭിനയിച്ച ഇന്ത്യയിലെ ഏക നടൻ മമ്മൂട്ടി എല്ലാ കൊല്ലവും ഇന്ത്യൻ സിനിമയെ ഇങ്ങനെ നേർക്ക് നേരെ നിന്നു വെല്ലുവിളിക്കാൻ അന്നും ഇന്നും മമ്മൂട്ടി അല്ലാതെ വേറെ ഏതേലും നടനുണ്ടോ,0
mammokkaye snehikunnavar ivide like addi,0
ഈ സിനിമ കണ്ടിട്ട് ഷാരുഖാനറെ ഫാൻ സിനിമ ഓര്മവന്നവർ ഉണ്ടോ,0
എന്തൊരു look എന്റമ്മച്ചി കട്ട കലിപ്പ് look തന്നെ,0
aatttttt 1 04 mohanlal sir wating from ntr fan,5
viswasam pola irukkunu adi poli congratulations,0
wow ippazhannu kalli polliyannennu manassiyl aye,0
നൈലയുടെ തൃശൂർ ഭാഷ സഹിക്കണോ ദിവാൻജിമൂലയിൽ തന്നെ മതി വന്നതാ,2
ikka fans like here and maranamass,5
potta padam 2million views polum illatha ee oola padam potti paaleesavum antony perumbaavoor kuthuvaala edukentiverum not an ikka fan,2
ഇട്ടിമാണിയുടെ സ്ഥാനത്തു ലാലേട്ടൻ തന്നെയാ best എന്നുറപ്പുള്ളവർ ലൈക് അടി,0
അവകാശ വാദങ്ങൾ ഒന്നും തന്നെ ഇല്ല പുതുമുഖ സംവിധായകർ ആണ് ലൂസിഫർ പോലെ മുഴുനീള മാസ്സ് ആക്ഷൻ രംഗങ്ങൾ ഇല്ല പക്ഷെ ഒന്ന് ഞങ്ങൾക്ക് ഉറപ്പാണ് അഭിനയം കാരണം നായകന്റെ പേര് മോഹൻലാൽ ലാലേട്ടൻ എന്നാണ് അഭിനയിക്കാൻ പറഞ്ഞാൽ ജീവിച്ച് കാണിക്കുന്ന ഐറ്റം,0
pooram kaanathe dislike adichavarkk naduviral pranaamam,1
adutha oru vedimarunnu ready ayitundu eppo pottikanam ennu paranja mathi lalunni fans and pottan fans undo evide,3
unlike button kuthi thudangiyittund mammunni fans,3
eth pwolikum the complete actor lalettaaaaaaa katta waiting for lucifer enna look aa nmle lalettaaa,0
abhinayich njettikkan fahad ikka again,0
friendshipin vilayathu kelkkan kerikkanu machane plz support guyz,0
pala padangalude trailer orumich kndapole oru thonnal,0
nalla tholvi padam anennu trailer kandapozhe pidikitti,3
yandho yavidayo oru rajadhhi raja feel the myuman nadan aar paranju njaan njaan tanney yallaadey aar parayaana,2
എന്താണ് അണ്ണൻ ഉദേശിക്കു ന്നത് കണ്ടറിയാം,0
ഇതുപോലെത്തെ നാറിയ സിനിമകൾ എടുക്കുന്നവരെ വേണം തല്ലികൊല്ലാൻ ജനങ്ങൾ കാശുകൊടുത്തിട്ട് ഇവൻമാരെപോലെയുള്ളവരുടെ ഊമ്പിയ സിനിമ കാണാനല്ല നല്ല സിനിമകൾ കാണാനാണ് ഫഹദിന് നാണമില്ലേ ഇതുപോലെത്തെ സിനിമയിൽ അഭിനയിക്കാൻ ദയവുചെയ്ത് ഇനിയുള്ളവ് ഈ സിനിമ കാണരുത് പൈസ പോകും,3
manju varrier double role aanenu thonunnu,0
pls manju chechi ente agrahamanu chechiye onnu kananamenn nadakillannariyam enkilum agrahikkalo,0
jimittukal karanju chaakum athum tripple strongil,3
from tamilnadu mamukka fan vera level,5
ente ponno ah sound poli poli,0
dislike adikkaan മാത്രം കുറേ കാട്ടങ്ങൾ പോയി ചത്തൂടെ,1
adutha oru vedimarunnu ready ayitundu eppo pottikanam ennu paranja mathi lalunni fans and pottan fans undo evide,3
idakk എവിടെയോ sonam kapoor nte chaya,0
ith polathe oombiya trailer njan kandittilla patti okki surajinte appante soubinte pooru,2
ഈ വണ്ടിയില് നിന്ന് ചാടി ഇറങ്ങുന്ന scene പല oola പടങ്ങളിലും കണ്ടിട്ടുണ്ട് എന്തിനാ siddique bhai ഈ കൊല ചതി ചെയതത്,0
adipoli cinema ini kanenda karyamillla,0
25 k dislike ivaneokke endu manushyarada nalladine nalladenn angikarikk,1
sunny chechide kolam nokkan trailer kandavarundo,0
vijay vs mohanlal sarkar vs odiyan like for sarkar comment for odiyan,5
oru vijay padam pole thonniyath enik maathramaano,0
പ്രക്യതി സ്നേഹികളും നാച്ചുറൽ മൈരുകളും ആ സൈഡിലോട്ട് മാറി നിക്ക് കളി മ്മടെ ജോഷി അണ്ണൻ കാണിച്ചുതരും ആ പഴയ ഫോമിൽ അണ്ണൻ തിരിച്ച് വന്നെന്ന് പറഞ്ഞേക്ക്,3
iyoo enik vayee vegam iragiyal mathi,0
ഫഹദിന്റെ പടം ആയതോണ്ടാവും പിള്ളേർ അടക്കം നാച്ചുറൽ പൊളിച്ചു,0
jayetta katta fan pakse ithonum oodathila oodilelum nalla cinema ayirnel kuyapolarnu entho trailer kandite aa feelum varunila anyway goodkuck,0
waste trailer,3
ഇതു വരെ 28 k ലൈക് വന്നു lady super star മഞ്ജു ചേച്ചിക്ക് 1 1 k കോവാലൻ പാൻസ് dislike അടിച്ചു,3
prithiraje than ee pani nirthiko enthon kopile padamado,2
screen presence il mass kanikaan mammukka kazhinjitte mattaarum,0
മാമാങ്കം മൂഞ്ചി ഇനി ഇത് എന്താവുമോ എന്തോ,1
trailer iranghum munbe lalappans dislike adikkunnath kando ithil ninnum manassilakkam rajaye lalappans pedikkunnu ennu,3
veendum veendum kooduthal praavashyam kaanunnavar undoo,0
എന്തൊക്കേ കാണിച്ചിട്ടെന്താ മമ്മൂട്ടിയുടേ ആ പ്രതാപമെല്ലാ൦ പോയി ഇതു൦ മാമാങ്ക൦ പോലേ ആകാതിരുന്നമതിയാരുന്നു അജയ് വാസു അല്ലേ അതാ പേടി പിന്നേ ഇക്കാടേ ആക്ഷ൯ സീനുകൾ എല്ലാ൦ പക്കാ ബോറാണ്,0
മവനെ കൊലഗാൻഡിലെ ഇരുക്ക് കൊല്ലമ വിടമാട്ടെ shylock,0
ദയവു ചെയ്തു ആരും ഈ ദുരന്തത്തിന് തലവെക്കരുത് അപേക്ഷയാണ് ചിറകൊടിഞ്ഞ കിനാവുകൾ,3
സൗണ്ട് മോഡലാഷൻ എന്നു പറഞ്ഞാൽ എന്താണെന്ന് ശരിക്കു അറിയാത്തവന്മാരാണ് മമ്മൂക്കയെ പൊക്കി കൊണ്ടു നടക്കുന്നത് ആ കാക ഫാസിൽ ആണ് അതിനു വിത്തു വിതച്ചത് ഇപ്പോഴും അതും കേട്ടു കുളിരു കൊറിനടക്കുന്ന ഇക്ക ഭക്തന്മാരെ ഇതു ലാലാണ് നിങ്ങൾ എത്ര degred ചെയ്യ്തിട്ടും കാര്യമില്ല അങ്ങേര് തന്നെ മലയാളം സിനിമ തുടർന്ന് ഭരിക്കും,0
4k sangi polayadi dislike fucking sangi,3
വളരെ മൃദുലമായ ഗാനം,0
uae യിലെ ഏറ്റവും വലിയ പുതിയ ടണൽ ഒന്ന് കണ്ടു നോക്കൂ,0
telugu padam maathiri thoori aakki kalanjallo sheey,1
kurach massum aayittanallo jayetta ipravishathe varav,0
ente ponoo kidu trailer ithu porikkum,0
mammooka die hard fans like adichu polikk ith logam kaathu ninna raja yude varav ith polikkum,0
merikaaan ulla eniyan kuttan undu thallan joby unde merugua nee theernneda pever koodi poyo,0
haters കണ്ടം vayi panjoo raja പിള്ളേരും stronga double strongalle triple strong,0
ഇത് പൊളിക്കും ടീസർ കണ്ടപ്പോ ഇത്ര പ്രതീക്ഷിച്ചില്ല,0
ithenthu killichundan mambazhama ithokke namude raju ettanu koduthal pollichadukiyene,0
high voltage inside unauthorized persons keep out,5
ഈ പടം വൻ വിജയമാകും sure,0
morning eneechepol thanne veendum kandavar arund7 22,0
sharukh khan fan movie pole undallo,0
midhum manuel thomas allelum pwoli aanu,0
അങ്ങ് തമിഴ് നാട്ടിൽ പോയി വിറപ്പിച്ച പുലിക്കുട്ടിയാ നമ്മുടെ മഞ്ചു ചേച്ചി അസുരൻ പടം കണ്ട് അന്തം വിട്ട് പണ്ടാറമടങ്ങിയ എന്നെപ്പോലെ വേറെ ആരെങ്കിലും ഇവിടുണ്ടോ മഞ്ചുച്ചേച്ചി ഇത് വരെ കളിച്ചത് ട്രയൽ,0
പിറന്ന നാടിന്റെ ഉശിരു കാക്കണം കുഞ്ഞാലി മരക്കാർ,0
ആരും കണ്ടേക്കരുതേ,3
പറയാൻ ഒന്നുമില്ല പ്രത്യു സൂപ്പർ ആണ് എല്ലാം കൊണ്ടും ജീവിതം എന്താ എന്ന പഠിച്ച ഒരു വെക്തയും ആണ്,0
ഇതൊക്കെ വല്ല സ്കൂൾ പിള്ളേരോടും പോയി പറ സാറേ എജ്ജാതി മാസ്സ് ഡയലോഗ് അതു കേട്ടപ്പോ കേറിയ കോൾമൈർ ഇതു വരെ ഇറങ്ങി പോയിട്ടില്ല big brother മാസ്സ് ആണ് മനസ്സും ആണ് ഇട്ടിമാണിക്കു ശേഷം എജ്ജാതി ഗെറ്റ് അപ്പ് ചേഞ്ച് ലാലേട്ടാ ഫ്രം പൂജപ്പുര സോമൻ lfa അണ്ടി മുക്ക് ശാഖ,2
wow goosebumps laletan fan aaya enik varee kitti,0
who decided the expire date of a women dreams ee വാക്ക് വച്ച് കുറച്ചധികം മാർക്ക് വാങ്ങിയവനാ ഞാൻ,0
ബോളിവുഡിൽ പഞ്ചാബി കൾച്ചർ പോലെ ആണ് മോളിവുഡിൽ കൊച്ചി കൾച്ചർ കണ്ടു മടുത്തു ഗപ്പി പോലെ ഒരു പന്നകൂറ പടം ആയിരിക്കും ഇത്,3
but ഇതിൽ ലക്ഷദ്വീപ് ഭാഷ കറക്റ്റ് അല്ല,0
visit on link vov yar so sad made me crying so sad omng very sad must watch osmmmosmmmmmmmmmmmmmmmmmmmmm,5
പ്രിയൻ സാർ ഭാഷ ശരിയാക്കു വൻ ഹിറ്റാകേണ്ട പടമാണ്,0
ആരാടാ എന്റെ ചങ്കിനോട് ചോദിക്കാതെ അവന്റെ പേരിൽ സിനിമയെടുത്തത്,0
kanditt oru 10 kollam mumbu irangiyenkil hit aakenda item pole thonni anyways all the best team tp,0
കുറച്ചെങ്കിലും ഇക്ക ഫാൻസിനു മാമാങ്കം നിരാശ ആയി തോന്നിട്ടുണ്ടെങ്കിൽ അതെല്ലാം ഈ ഒരു ഒന്നൊന്നര പലിശ കാരനിൽകൂടെ പിറവിയെടുക്കാൻ പോകയാണ്,0
srk filim fan manam adikkunund,0
watch now അമ്മയുടെ സ്നേഹത്തിന് പകരം നൽകാൻ അമ്മക്ക് മാത്രമേ കഴിയൂ പ്രേക്ഷകരുടെ കണ്ണ് നിറച്ച് മനസ്സിൽ കയറിയ കുടുംബം,0
nalla tholvi padam anennu trailer kandapozhe pidikitti,3
ഏട്ടൻ ഫാൻസ് all kerala adikku like,0
nale odiyan kanan pokunnavar like adi makkale,0
ith kalakkum poomarathinte ksheenam ithu kondu maaran aanu sadhyatha,0
vellimoonga pole oru padam aanen thonunn polikkum,0
then kanji adukkatte manikya now kill that bastard sivane,0
police ill minimum hight elle aju oke police,0
usmaane vegam vaarikettiperukkeda theeyum pokem parapichond oru koottam varunundeda,0
muttamariyans mammunni myra raja team omkv,1
സകല കുലങ്ങൾക്കുറവിടമായിട്ടാരുണ്ടെനി യെന്നുതിരഞ്ഞാൽ ഇടവകയൊന്നായ് ചൊല്ലുമതിപ്പോൾ ഇട്ടിമാണി,0
swondham appane kandal adikunnavanmara ithinoke dislike adikunne adichondu avide irikathe ullu ivide ettanm pillerum stronga dbl strong,1
ഷാൻഷൂ പൂച്ചയുടെ role ഇട്ടിമാണിയിൽ കാണാൻ waiting,0
election time l kanan pattya film,0
ചാക്കോച്ചന് ലാലേട്ടൻ ഫാൻസിന്റെ വക എല്ലാ ആശംസകളും അഞ്ചാം പാതിരായ്ക്ക് കട്ട വെയ്റ്റിംഗ്,0
8 mani onnu vegan aavu,0
uff ente ponoo wait chyan vayye ikka,0
lallettante masss kannannelll decemberil odiyan irangumbol teaterukalileekku vaaa odiyanthe odi vidhyakal,0
ഏത് പുന്നാര മക്കൾ aadaa dislike അടിച്ചേ,1
dislike adikkunna kazhuthakalude mukhath adikkunnavar like,1
enna oru look enna oru stylish enna glamouraada idh pole oruthan vere evidundeda nammade malayala karayil,0
dec 12 onn akan etra nalay waiting anu,0
ithu kandappo oru vellimoonga style thonniyathu enikk mathram aano ithonnu kandu nokku,0
ikka fansinte 25 k dislike undallo dislike adichittu karanjolu,3
ഡിസ് ലൈക്ക് അടിക്കുന്ന മൈരുകളോട് നാളെ 4 മണിക്ക് പൂറ് ബ്രദർ ഉണ്ട്,1
ye achaa hey mammootty mamangam dheka hey acha movie hey,0
എന്തൂട്ട് പഴം പുഴുങ്ങിയ ശബ് ദം കോപ്പ് പറയുന്ന ആൾക്ക് തന്നെ ഉശിരില്ലേ,2
adhikarappeduthunna gadikaarame ithu gadikarangal nilakkunna nimisham indian cinemayude mugamudhra,0
00 20 galaxy star ഉം power star ഉം,0
പ്രതീക്ഷിച്ച പോലെ തന്നെ,2
uluppillathavanmaaru script writer ude peru polum vechilla,1
semma trailer lalettan mass frm tn,5
janapriya nayakante pakka family entertainer superb trailer,0
ഇത് പൊളിക്കും പൊളിച്ചിരിക്കും royalmech mech ഇലെ പിള്ളേരെ തൊട്ടാൽ അവന്മാർ വിവരം അറിയും,0
kalki kalakki achayane innu mannarkadinnu kande ollu appo ithreyum pradheeshichilla,0
16 k mammooty fans thayolikal dislike pooranmar,3
padam kazhinju trailer veendum kandavar like adikku padam trailer pole alla,0
pakkaaa boar dialogue ith evdatha basha aan enn priuadarshanu mathram aryollu,0
02 18 to 02 24 supper sequences,5
dislike adikkunna kazhuthakalude mukhath adikkunnavar like,1
trailer idunnathin munb thanne dislike adicha mahaan maark ente oru naduviral namaskaaram,1
trailer kaanua thrissurkar like adikuka,0
shylock ayi clash undaya mathi ayirinnu,0
raja 100cr adikkumenn urappullavar like adikk,0
itinum dislike adikkan aalundallo nallatine angeegarikkan padikk duranthangal,1
mohan lal fan from tamilnadu,5
prithvi director lalettan nayakan but trailer teaser nte athra vannilla trailer kandappoo murali gopi aannalloo kadha nu veendum ormipichuuu pratheeksha poyi,0
വലിയ പ്രതീക്ഷയില്ല എന്നാലും ഏട്ടൻ ഇഷ്ടം first day lock d,0
mahaa avathaaram piravi edukkan ini 19 naal,0
madhuraraja blockbuster aagan madhurey hero vijay fans ente aashamsakal,0
movie kanditt evide vannavar like,0
fight vere level teateril paper kure keerendi varum ichayoooo,0
fahadh ikkayum shine um dileesh ettananum soubikkayum,0
പ്രതി പൂവൻ കോഴി ആണെന്ന് ഉറപ്പാണെങ്കിൽ പിന്നെ എന്തിനാ പടം കാണണേ,0
stephen nedumbally oru cult aakum makkale,0
padam veruthe poliyanu njn ethuvare kandathil vechu ettavum poli padam ethanu oru kutavum parayanilla youthanmaraya njagalku sherikkum eshtyi polipadam onnukoodi nale kanunund,0
njangalude muthanu ingalu laletta lub u etta,0
hindi kkaru kondupokumo nammude nivine nammuku nashtamakumo,0
നുമ്മടെ തൃശ്ശൂക്കാര് വന്നു ലൈക്ക് അടിച്ചേ പോയെ,0
യേശു നമ്മുക്ക് അറിയാത്ത ആളൊന്നും അല്ലല്ല ശരിയാ യേശു ആയാലും അയ്യപ്പൻ ആയാലും നമ്മുക്ക് എല്ലാവര്ക്കും അറിയാം എന്നിട്ടും,0
yenthina aa manjvine ithilekku valichirakkiyathu aval undayathukondu padam kananulla aa thrill poyi,2
megastar mammookka mamangam m padmakumar malayalam moovi,0
lalletante soundine patie paraunna ikka fans ithreum nall lalletane gambira sound undait alla industry pidich nikkunne kto da makkale kooru pottunne poi pottik,1
jobi jorge padam ano potti mone,2
idikkatta waiting othiri thanks prithvirajinu njangalde ettane,0
ithentha titleil suraj ettante name vekkathathu kure aayi kunjappanilum vechitilla enth kashtam aanu pulli oru cheriya award okke vaangichitulla nadan alle lal jr inte pole 4th movie cheyyunna aalonnum allallo onn pariganikkaamayrnnu,0
mullappoo niramulla pakalukal enna book name aayi valare nalla samyam,0
sharukh khante fan orma vanno aarkenkilum,0
enthanavo ee 256 windows kunjappanmar,0
മലയാള സിനിമയുടെ പരിധികൾ അങ്ങനെ അവസാനിച്ചുകൊണ്ടിരിക്കുന്നു ഈ സിനിമ ഒരു മഹാ വിജയം ആകുമെന്ന് ഒരു മലയാളി എന്ന നിലയിൽ വിശ്വസിക്കുന്നു,0
ithu njan 10il kooduthal kandu,0
ചാക്കോച്ചന്റെ ഒരു ഉഗ്രൻ തിരിച്ചുവരവാകട്ടെ ഈ ചിത്രം കിടു trailer,0
trailer il thanne full story undallo padam kidilan aakatte,0
i can t understand malayalam,5
oru rakshem illa romanjam,0
എന്ത് മൈര് ആണെങ്കിലും ഞാനും എന്റെയും ഭാര്യയുടെയും കുടുംബത്തിലുള്ളവരും എന്റെ 27 ഇൽ പരം ഫ്രണ്ട്സും അവരുടെ കുടുംബങ്ങളും ഈ സിനിമ കാണുന്നില്ല എന്ന് തീരുമാനിച്ച വിവരം വിനയപൂർവം അറിയിക്കുന്നു കാരണം ബ്ലോജോബി ജോർജ് എന്ന ആ തരം താണ വ്യക്തി ആണ് ഈ സിനിമ നിർമിച്ചിരിക്കുന്നത് എന്നത് കൊണ്ട് മാത്രം ഈ കമെന്റ് delete ചെയ്താൽ എനിക്ക് മലരാണ് എന്നും അറിയിച്ചുകൊള്ളുന്നു മമ്മൂക്ക ക്ഷമിക്കണം,2
priyapetta jibi and joju ivide kure palathanthakkupiranna kure lalettan haters e nalla cinemaye degrade cheyyan shramikkunnund pakshe enikkurappanu ningalude e kanni cinemaye malayaliprekshakar iru kayyum neetti sweekarikkum karanam ithu kudumbaththodoppam theatreil poyirunnu aswadichhu kanavunna oru cheriya manoharachithramanu ningalude hardworkinginu deivam theerchayayum e cinemaye oru vanvijayamakki mattum njanum deivaththodu prarthikunnu e cinema oru megahit akatte ennu,1
ഇത് വെറുതെ അങ്ങ് പോവുമെന്ന് തോന്നുന്നില്ല thoonum chaari ninnavan pennum kondu poyi ennu parayunna pole ഇട്ടിച്ചായൻ നൈസ് ആയിട്ട് ഈ ഓണം അങ്ങ് പൊക്കും,0
എന്തൂട്ട് പഴം പുഴുങ്ങിയ ശബ് ദം കോപ്പ് പറയുന്ന ആൾക്ക് തന്നെ ഉശിരില്ലേ,2
പൊളിച്ചു ഇത് അപ്പുറത്തു രായന്റെ ട്രൈലെർ മൂഞ്ചൽ,2
bro ee onanathinu thanaa eraku hit akunaa kariyam njagal etuu,0
ഡീഗ്രേഡ് തായോ ളി കൾ വരെ കയ്യടിച്ചു പോകും അജ്ജാതി ദബാംഗ് മാസ്,1
1 03 ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പറ സാറേ,0
romanjamadichu pandaaradangi ee dislike adicha pithru shoonyanmaar ivide okke undaakanam,1
ഞാൻ മാത്രമാണോ പടം കണ്ട ശേഷം തന്നെ ഒന്നൂടെ ട്രെയ്ലർ കാണാൻ വരുന്നത്,0
trailer മ്യൂസിക് വേഗം ഒന്ന് റിലീസ് ചെയ്യണേ സുഷിൻ ചേട്ടാ,0
many many more happy returns of the day dearest mammookkaa,5
mammokka ennum oru lahariyaanu annum ennum athbudappeduttiyittey ullu padam oru vambhan hittakum minimum 250cr kadakkum lookam vaaythum mammotty enna,0
ഞമ്മളെ കോളേജിൽ ഞമ്മളെ സിവിലായിരുന്നു കിടുക്കാച്ചി ടീംസ് മെക്കിലെ ജൂനിയേഴ്സിനെ നിലക്ക് നിർത്താൻ മെക്കിലെ പിള്ളേർ ഞങ്ങളട്ത്ത് വന്ന് സിവിലിന്റെ സഹായം ചോദിച്ചതൊക്കെ ഓർമ്മ വരുന്നു കോളേജിൽ ഹീറോസ് ഞങ്ങ തന്നെയായിരുന്നു സിവിൽ ടീംസ്,0
ikkayude mass perfoamnce kaanan kothichu etra naalayi waiting april 12 raja,0
njan mammootty fana but lalettan e onam thootuvarum polikkum,0
enthonnedey nalla padathinu arayalum support kodukkuka dislike koduthittu orale padam mathramalla athil pravarthichavarude kashtapadum viyarppumanu so support,0
മലയാള സിനിമയിൽ മാറ്റത്തിന്റെ കാറ്റുവീശാൻ തുടങ്ങിയിട്ട് കാലം കുറച്ചായെങ്കിലും ശക്തിപ്രാപിച്ചുതുടങ്ങിയത് ഈയടുത്തകാലത്താണ് കാമ്പുള്ള കഥകൾക്കും കഥാപാത്രങ്ങൾക്കും മനസ്സുനിറഞ്ഞു കയ്യടിനൽകി നമ്മൾ ആ മാറ്റത്തെ വരവേറ്റു തണ്ണീർമത്തൻ ദിനങ്ങൾ മാറ്റത്തിന്റെ മഴപ്പെയ്ത്തിൽ പുതിയ കാഴ്ചയുടെ,0
മൈരൻ മോഹനന്റെ ഒടിയൻ ഫാൻസ് മൊത്തം കുരു വാരി എറിയുന്നുണ്ടല്ലോ,2
waiting for mammookka s madura raja from a katta lalettan fan,5
6k dislikes guhan fans karanju mezhukal aanallo,3
mohanlal fans like here ettan maaasss aanu,0
trailer editing പോര ഒരു നല്ല സിനിമ ആകട്ടെ,0
koode nilkkunnavark chunk kodukkum pullu giri,0
ഇങ്ങേർ ഏതു വേഷം അണിഞ്ഞാലും എന്താ സ്റ്റൈൽ ഇക്ക ഇന്നത്തെ യൂത്തർ പോലും ഒരു പിടി ബാക്കിൽ നിൽക്കണം അജ്ജാതി മൊഞ്ചൻ അന്നും ഇന്നും ഇക്ക മാസ്സാണ്,0
ith mic lu baylu parena pole ind pidikityavar like,0
ആാാ മ്യൂസിക് ഗോപി സുന്ദർ ആണ് അതാ bgm ഇൽ ഒരു രാക്ഷസൻ touch സെരിയാണോ,0
എന്ത് മൂഞ്ചിയ ട്രയ്ലർ ആണെടോ എട്ട് നിലയിൽ പൊട്ടിയ ഓടിയന്റെ ട്രൈലെർ ഇതിലും പ്രതീക്ഷ നൽകിയിരുന്നു,1
padam kandavarude pradhana preshanam endhennal veendum veendum padam kanan thonnum addicted l,0
mr,0
mohan lal ayirunnenkil super ayene ithu chapli ayi poyi,0
happy birthday megastar mamookka once king is always king,5
oru magical and musical and comedy film aayirikkum xmas polikkum,0
id oronnonnora psycho thriller movie aayirickum idinu munb idu pole oru malayalam trailer njankanditilla,0
മാർഗം കളി സൂപ്പർ,0
uff _ murali gopi,2
ഇടക്ക് ചില സിനിമകൾ പാളിയെങ്കിലും ഇപ്പോൾ പഴയ ട്രാക്കിൽ promising one മഞ്ജു ചേച്ചി,0
പ്രതീക്ഷിച്ച പോലെ തന്നെ,2
ennum ravile trailer kaanan vendi ezhunelkkunnavr ivde,0
hi friends,0
achan cheytha punyam makkalkku kittumennalle abikka you are a proud father lucky to have a son like shane,0
i can t understand malayalam,5
ith joyettan mass aaya item aanalo,0
late ayalum latest aayee ikka varuu,0
ithu thani ravanan thanne lavan puliyanu ketta,0
ഇടയ്ക്കിടയ്ക്ക് സ്ലാങ് മാറുന്നു സംവിധായകൻ അങ്ങട് കറക്റ്റായിട്ടു ശ്രദ്ധിച്ചില്ല,0
ente ponnu mammookka ellarum level ultra romanjification,0
ambooo ettan kidu acting raju ettan poli making,0
midun immanuel vs crime thriller,5
ആരോ ഒരാൾ അല്ല എന്റെ ഏട്ടൻ my big brother romancham,0
kandathil vech mungiya pdam rating 1 1 5,3
ഇങ്ങള് ആളെ പറ്റിക്കാണോ ഇതെന്നേലും റിലീസ് ആകുമോ,0
trailer varumboyekkum ethu naayinte makkalaa dislike adikene,1
വളിപ്പ് പടം,3
