text,true_label,true_label_name,pred_muril,pred_muril_name,pred_xlm-roberta,pred_xlm-roberta_name,pred_mbert,pred_mbert_name,correct
இந்த படம் வருவதற்கு இன்னும் 11நாள் ஆனா ஒரு அவர் வருவதற்கு இன்னும் எதனை வருஷம் இருக்கு,2,Offensive_Targeted_Individual,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
இப்பட ஒரு வழியா மதுரைய விட்டு வந்துதிங்கட தாங்க முடியல்ல டா அளபரை,0,Not_offensive,2,Offensive_Targeted_Individual,0,Not_offensive,3,Offensive_Targeted_Group,False
nambakita kadu iruntha vangikuvanunga kasu iruntha puduingikuvanunga padipa mattum pudungavey mudiyathu chidambaram,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,False
81k watch 94 k like epdi bro,1,Offensive_Untargeted,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
இது 96 யார ஏமாத்த பாக்குற பங்கம் டா நைஸ் script jayam ravi sir,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,0,Not_offensive,False
ennada ethu indha karumatha than randu varusama eduthutu erunthayada siva,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
இன்னுமாடா ரஜினி அரசியலுக்கு வரல அட கோமாளிங்களா,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,4,Offensive_Targeted_Other,False
thala next sivaji da thuiya tamil pessi nadikkiradhula thala da king of tamil cenima,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
இதுக்கு பேருதா தற்புகழ்ச்சிஅணி எல்லா படத்துலயும் தொடருது,4,Offensive_Targeted_Other,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
die hard dhanush fans kill the like button,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
அண்ணன் அரவிந்தசாமி தம்பி அருண்விஜய் கடைகுட்டி சிம்பு அரவிந்த சாமியின் நண்பன் விஜய் சேதுபதி இதற்கு மேல் கதை நான் சொல்ல மாட்டேன் நீங்களே பாருங்க தெரிக்க விட்டிருக்காங்க,0,Not_offensive,3,Offensive_Targeted_Group,0,Not_offensive,3,Offensive_Targeted_Group,False
pondichéry la saraku kammiya kidacha ella jadhi karanum vandhu nalla kudichitu povom paappa,0,Not_offensive,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,False
ye to kuch aur hi lag rahi hai,0,Not_offensive,5,not-Tamil,5,not-Tamil,5,not-Tamil,False
voice seekrama varuthu aprama thaan lips movement varuthu,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,False
கடைசியா எங்க வீட்டு பெண் சிங்கம் வருது,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,False
apa idhulla sk van yarum illayada,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,3,Offensive_Targeted_Group,False
yara athu padam pudikalana pudikala sariyillai nu sollittu pongada avlo than enna ma kku da fans comper panringa,1,Offensive_Untargeted,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
ѕєmmα thαlα chαncє íllα αwєѕσmє trαílαr,0,Not_offensive,5,not-Tamil,5,not-Tamil,5,not-Tamil,False
no one can kill once idea nikola tesla,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
because avaruthana yoschu eluthunaaru i mean kathaiya,4,Offensive_Targeted_Other,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
dislike pannavan oru appanukku poranthavan ellada9,4,Offensive_Targeted_Other,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
1m likes innum vijay anna va thavira vera evanum thottathu illa,0,Not_offensive,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,False
sathyaraj ku apro vijay ku tha wig nalla set aaguthu,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
teaser la ye mukka padatha mudichitinga innum enna balance,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
introduction moonja paartha udaney unlike potutan,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
october release aa november aachu daaa,4,Offensive_Targeted_Other,2,Offensive_Targeted_Individual,0,Not_offensive,0,Not_offensive,False
not at all nice kandipa flop u than siripa varuthu,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,4,Offensive_Targeted_Other,False
நான் அரசியலுக்கு வருவது உறுதி kubeer ra deii fdfs பாத்தே ஆகணும்,0,Not_offensive,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,False
nice teaser keep it up but anjaan movie mathiri paniraathinga,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
super trailer baa sbkt thaan mokkaiya pochu,3,Offensive_Targeted_Group,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
oru thar mela viswasam katta en mathavangala kettavangala akuringa mass,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,False
dai ennada ithu sasikumar summa kattaiya vachi car kannadiya odachathukku car parakkuthu,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
இஅனங தநழ ததமவ நயலன பபவ மமக மனன ணட ளஏஏ,5,not-Tamil,0,Not_offensive,2,Offensive_Targeted_Individual,0,Not_offensive,False
teaser nalla thaan da irukku loosu pasangala,1,Offensive_Untargeted,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
பங்காளிகளா நீங்கள் இங்க உங்க சாதிதான் பெரியாதுனு சொல்லுறிங்களே பிராமணன் நம்ம எல்லோரையும் சூத்திரன் தேவடியமகன் சொல்லும்போது நம்ம மீசைகள் துடிப்பதில்லையே எப்படியோ நமக்கு கீழ ஒருத்தன் இருந்தா போதும் இதில் நிறைய அமைப்புகள் வாழ்த்துக்கள் சொல்லி இருக்கோம் நம்மில் யார் பெரியவன் தெரியுமா,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
amitabh bachan dei ennada panni vechi irukkinga en padatha,1,Offensive_Untargeted,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
முதல் சீனே குருமா வ கழுத்த அறுக்குறானுங்க,0,Not_offensive,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
viswasam trailer inaiku varuthu athu varaikum vivegam trailer ah paathu veri yethikuvom,0,Not_offensive,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
padam release panathinga bayangara loss aavinga thalapathy vararu,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,3,Offensive_Targeted_Group,False
sathyanext lady luv u lotvaani,0,Not_offensive,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,False
har role me kangana best,0,Not_offensive,5,not-Tamil,5,not-Tamil,5,not-Tamil,False
1 24 thalapathy fans kola kaandula irukkanga,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,1,Offensive_Untargeted,False
nainika is just like meena next kannazagi found,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
ada நம்ம பஞ்சாயத்து கருணாஸு நல்லா இருக்கியா கூவத்தூர் மாமா கருணாஸு,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,False
இது தமிழ் படமா இல்ல ஹாலிவுட் படமா,0,Not_offensive,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,False
aiooo samy mudilada yenda 2d ku inoru flop conform,3,Offensive_Targeted_Group,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
oruthar mela viswasam kaata innoruthara enn asingapaduthuringa true,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,False
பொளாளாச்சி சம்பவத்துக்காக யாரும் ஒன்னும் சொல்லவில்லையே யாரும் யாரையும் போய் வெட்டவில்லையே ஏன் அவர்கள் பெண்கள் இல்லையா,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
திராவிட ஓநாய்கள் வாய் திறந்தால் வாயிலே விடுவோம்,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
inga vanthu yellam unga saathi pera sollringa vekkama illa tamil nattala irukarathukey asingma iruku yellam saathi veri piditha mirugangal padicha yellam maaridunum sonnaga onnum maaraley kalvium pagatharium thotru vittathu inga yevanum manusana manusana paakala saathiyathan paakuran,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
semma mass karthi sri super thalapathy veriyan madurai,2,Offensive_Targeted_Individual,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
comment la en da picha edukuringa pichakara pasangala,3,Offensive_Targeted_Group,1,Offensive_Untargeted,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
pooran da avan avan pogavumatan avan sagavumatan phoenix paravai mare erikka erikka ezunduvare thala,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,False
kola masses trailer thalaiva nee varusam valanum thalaiva,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,False
niraye perkkitte ellatha ketta pazhakkom enkitte erukkeeeeeee,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
movie pathutu trailer paka vanthavanga like podunga,4,Offensive_Targeted_Other,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
ithu kandu happy aayath vijay annante piller aaanu,0,Not_offensive,0,Not_offensive,0,Not_offensive,5,not-Tamil,False
enuma da evaru china paiyana irukaru,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
அட்டகத்தி மச்சி லவ் பன்னவுடனே போட்டுடனும் அப்ப தான் அவ நம்பகூடவே இருப்பா திரௌபதி அம்மனமா இருக்குறது பொண்னுங்களுக்கு மட்டும் தா அவமானமா உனக்கில்ல்ல பொதுவுடைமை தோழர்களுக்கு செருப்படி வசனம் திரெளபதி தீ,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
trailer ae ivlo mokkaya iruku padam endha letchanathula iruko,3,Offensive_Targeted_Group,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
தோழர் ஒரு வன்னியன் செட்டியாரையோ அல்லது மற்ற உயர்ந்த சாதியினர் ேவரு சாதி பெண்களை ஏமாற்றவே இல்லையா அது எல்லாம் உங்களுக்கு நாடக காதல் இல்லையா அது என்ன காதல்,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
kammattipadam malayalam movie para para song music,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,5,not-Tamil,False
ethu oru short film na pathurukan kakabuka nu semaiya erukum atha yen film ah eduthurukanga,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
idha like appadiyea innu two week vara trailer la dislike irukanu yenna frnds appa idha 61k summa therikavedanuuu,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
inaiku periyar ambethkar irundha indha mathri padam varuma,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,0,Not_offensive,False
looks like the chaser movie ye jadai pinni poo vecha maaduri irukku,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
manju looks like kanmadham character,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
dissapointed saamy 2 trailer is better vikram mass,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,False
suriya ku pair illa ahhh adapavingala pavam pannitigaley da,4,Offensive_Targeted_Other,1,Offensive_Untargeted,1,Offensive_Untargeted,3,Offensive_Targeted_Group,False
இன்னும் ஏன்டா ஜாதி படமா எடுக்குறீங்க,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,1,Offensive_Untargeted,False
evlo tha asinga pattalum great da neenga,1,Offensive_Untargeted,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
நாங்க இருக்கோம் மோகன் அண்ணா கவலை படாதீங்க,0,Not_offensive,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,False
thalaivara vachu senjutanga theater la poi pakkanum nu yosikka vacha trailer,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
oru seen la kuda thala kan imaikave illa idha yarellam note panninga hit like,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
heyyy ithu 96 yaara ematharainga,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,False
evvalavu periyaa aala aanalum indha madiri character roll ungala than mudiyum thala,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
seems like mission impossible tom cruise,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
par mulusa batman agiya sivakarthikeyan ah par,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
இத எல்லாம் சிங்கம் பண்ணிடாரு பா,0,Not_offensive,3,Offensive_Targeted_Group,4,Offensive_Targeted_Other,4,Offensive_Targeted_Other,False
it s trailer is most dangerous trailer,0,Not_offensive,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,4,Offensive_Targeted_Other,False
அஜித் பிடிக்காதுன்லாம் கிடையாது ஆனா சத்தியமா ரசிக்குபடி இல்ல worst bgm இரைச்சலான எடிட்டிங் பிராய்லர் கோழி மாதிரி ஹீரோ மனதிற்கு நெருக்கமான screenplay மாதிரி தெரில hollywood ல அடிச்சு துவைச்ச scenes அரைத்த மாவு,0,Not_offensive,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
anyone came to see ajith fans vijay fans sandai ps namakku edhukku vambu,1,Offensive_Untargeted,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
intha trailer aa dislike panravanlaam sirikka theriyatha van pola,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
ellam avan seyal pada thaa pink nu edutha athaa tamil la remake panni nerkonda paarvai nu edukkurathu,1,Offensive_Untargeted,3,Offensive_Targeted_Group,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,False
ajith fans reaction kaithi movie director next thalapathy movie yoda director nalla irukunu sollalama ila mokkanu sollalama billa pandi hitunu soli otikalam,1,Offensive_Untargeted,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
who is dislikers bigil boys ah,1,Offensive_Untargeted,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
entha nai da thalaivarku vayasaaiduchu nu sonnathu singam da,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,False
theri ya pathi tapa pesina naaku azhigidum,3,Offensive_Targeted_Group,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
ithu panakara ponna pethavanga kathranum neenga ethuku boss peruma patutu irukeenga,3,Offensive_Targeted_Group,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,False
any one here to check likes after bigil 1 5 million likes,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
sakthimaan sollidu thovaikira kallulanthu kila vilunthu adipattavanka like pannuga 5 thaiyal enaku,3,Offensive_Targeted_Group,1,Offensive_Untargeted,1,Offensive_Untargeted,0,Not_offensive,False
visvasam laa song adichithuku song inthu laa same tune solli paaru ga song paaraka vidu paaraka vidu adichi paaraka vidu,0,Not_offensive,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
i think thala line maari poittu irukaaru paavam,2,Offensive_Targeted_Individual,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
என்றும் இசைஞானி இசை உயிர் துடிப்பு இல்லா மனிதனையும் உயிர் பெற செய்யும் இசைக்கு என கடவுள் உருவம் நம்ம இசைஞானி மட்டுமே,0,Not_offensive,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,False
veera thevar vamsam da kallar da daai,0,Not_offensive,3,Offensive_Targeted_Group,0,Not_offensive,1,Offensive_Untargeted,False
edho oru நாய் ooola vituchu ngk ah teaser ah munnale vj fans bayanthu leak pantaga apdinu ipo indha oppan teaser crt aana time reales panaga idhuku ennada soldreega potaaigala ne 1000 get up podu hollywood leveluku kooda poogalam thalapathy oada kaal thoosiku varamudyathuda neegala surya kutakoothi sarkar teaser ah break panna porangalam ayyo,4,Offensive_Targeted_Other,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
konjam kuda vetkamae illama verum inna polapukku dislike panra echa payaluka ajith fans not ajith,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,1,Offensive_Untargeted,3,Offensive_Targeted_Group,False
என்னாங்கடா இதுலயும் 6 பேக் இல்ல வச்சி செஞ்சிட்டான் அடேய் சிவா,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
inga manushana manushana pakura varaikum 100 drowpathi 200 asuran vandhute dhan irukkumm kaala koduma da,3,Offensive_Targeted_Group,1,Offensive_Untargeted,3,Offensive_Targeted_Group,1,Offensive_Untargeted,False
etha idly nu sona chatiny kuda nambathu,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
surya anne enthe varesho ningetha mass anne india maddo elle malaysia le engge urelle semme fans ungeleke anne i am big fan surya anne i really like u engelodde support epevo ungeleke ereko qnne all the best and god bless u anne,0,Not_offensive,5,not-Tamil,5,not-Tamil,5,not-Tamil,False
p e t t a paraaaaaaaaaaak trailer kola massssa irukku,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
endha trailer time sollamatte 200 time melle pathavange mattum like podunge,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
vijay sethupathi is back nu soldravanga vandhu kila kuthunga likela,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,0,Not_offensive,0,Not_offensive,False
joker u ku equala vandhutaru namma hip hop thamizha aadhi,2,Offensive_Targeted_Individual,0,Not_offensive,2,Offensive_Targeted_Individual,0,Not_offensive,False
ennada panni vachu irukinga siva va avaruku ethuku intha pomma dressla pottu comedy pandringa,3,Offensive_Targeted_Group,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
thank you vinoth sema sema mokka,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
hero attitude pirates of carebian mari erukku,0,Not_offensive,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,4,Offensive_Targeted_Other,False
dei thumbnail la maathura bihar kaaran maari ye iruku,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
mr mani ratman padam odalana setha nee,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
sir u r a mass actor,1,Offensive_Untargeted,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
9 5k dislikes 9 5k politicians,0,Not_offensive,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,4,Offensive_Targeted_Other,False
rajini tha mass vj ajith lam tusu,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,0,Not_offensive,False
30k dai next unga teaser varum sethinga da,0,Not_offensive,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,1,Offensive_Untargeted,False
pa ra director engapa ithu oru kuripita samukathin thaakuthal athana sola pora naadaga kaathal group,0,Not_offensive,3,Offensive_Targeted_Group,0,Not_offensive,2,Offensive_Targeted_Individual,False
மிஷ்கின் சினிமாவின் சலித்து போன வட்டத்திற்குள் சுருங்கா மிருகம் இந்திய_சினிமாவின்_வரம்,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
ee myran enthoru fans power aadey,1,Offensive_Untargeted,0,Not_offensive,5,not-Tamil,5,not-Tamil,False
v v nice trailer marana kaattu,1,Offensive_Untargeted,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
ஆகா அனைத்து உயர் சாதி நன்பர்களும் ஒன்று கூடி கமெண்ட் ல் வாழ்துவதை காண மகிழ்ச்சியாக உள்ளது எல்லாரும் ஒன்றாகத்தான இருக்கிங்க அப்ப வந்து ஒரு ஊம்பு ஊமபிட்டு போங்கடா தாயோலிகளா ஆண்ட பேண்ட னு கிட்டு,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,4,Offensive_Targeted_Other,False
ayyo comedy panni vechringakale yaendaaa ippidi,0,Not_offensive,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,False
rajiniya villana pottutdu sethu va hero va pottu eentha semaya eenthu eekum,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
nariya comment bigil ah illa kaidhiyanu varuthu ana ella commentlayum like entha padam vaikurangalo athu tha majority ah iruku,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,False
seems to be hindi film ek tha tiger remake,3,Offensive_Targeted_Group,5,not-Tamil,5,not-Tamil,1,Offensive_Untargeted,False
for 39k views 36k likes ah eppaaaa,4,Offensive_Targeted_Other,2,Offensive_Targeted_Individual,0,Not_offensive,1,Offensive_Untargeted,False
pa ranjith unoda kaviya kathal padamana atakathi solum nee evalvu peri keeztharamanavan endru nee mel jathi elorum ketavargal pondru pimbam erpadithi kabali kala edutha paraerum perumal movieku mutu koduthu samuga sinthanai ula movie nu sona ipo unga group pathium neengal kasukaga seyum nadaga kathal katapanchayathu keeztharamana arasyil patriyum oru movie ithuvum samuga sinthanai ula movie dhan epothum un appanaku appan oruthan irupan da,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
thalaivaaaaaaa edhu edhu edhudha vayasanalum unga style ungala vittu pogala,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,False
நான் முதல் தடவ பார்க்கும் போதும் 32k இப்போ 101k பட்டைய்ய கிளப்புங்க,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,1,Offensive_Untargeted,False
குடிக்க கஞ்சி இல்லாம இருந்தாலும் நாம் எல்லாரும் சத்திரியன் டா,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
நீ வசூல் மன்னனாமே ஹ்ம் ஊரில அப்படித் தான் சொல்லிக்கிறாங்க உண்மையை நிதானமா சொல்லியிருக்கார் தளபதி,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
vijay fans varuvanga ithu remakenu yaarkum theriyatha unmaiya solluvanga,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
dai ennada ithu ivlo bayangarama irukkku night show book panida vendiyathu thaan,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
unkooda irukaradhu sandhosamngaradha vida nee thaan ennoda sandhosamaave irukka,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
therikavidalama nu solarathu perusu ila therika vidanum antha capacity enga thalaivar vijay ku matum than da iruku,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
kilavanukku verum guest role lots of court dialogue scenes ivanukku tamil tadumarrum distributors mulichu kitta seri,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
trailer e eppidinna movie appidi therikkuthunnu parunkavan,4,Offensive_Targeted_Other,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,False
viswasam petta mersal sarkar ipadi ella movies record eh kandippa break pannum agree,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
dislike pannura naai ella echa family la thaan piranthuruppaan entha jaathi matham a irundhalum seri padam vettri pera vaazhtthukal,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,0,Not_offensive,4,Offensive_Targeted_Other,False
oonaku koovamea varadha this question my friends yeankitta many times keaturukanga,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
1 20 vijay refer pandra maathiri iruke,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
oviyam varaiyiravan avan pullaiku oviyam varaya solli kodupan yengapa military da odi velayadava solli kuduthurupan,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,False
she just looks so awful,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
thalaiva therika vidudinga ah ipove mov ah pakkanum pola iruke,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,False
endha padam vanthalum yeri mithuchutu poite irupen singam da,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,False
namaku yadhuku indha tava illadha vala mr ram,4,Offensive_Targeted_Other,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
0 19 enagada sundar c padam maare car parakkudhu oru neyayam veanamada,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,1,Offensive_Untargeted,3,Offensive_Targeted_Group,False
oru oru shot oru diamond maadhiri irukuthu,0,Not_offensive,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,1,Offensive_Untargeted,False
ஆண்ணா மீதி காசு கொடுங்க கொய்யால நீ கொடுத்ததே மீதி தான் டா,4,Offensive_Targeted_Other,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
