text,label
ನಿಮಗೆ ಒಳ್ಳೆಯದು ಆಗಲಿ,0
nanu tiktak ballisilla avivekialu youtub nu kuda almadutidira nimmantorinda aellu agutte,3
loll pm llollpllllplllllllllpllpllplllllllllllllllllllllolllllnolplnlol lmk ppllllllloll,5
anyone after trending,5
bro avarage ennu ugi sattiro yodrali avara gadano magano edidre e mathu helatiralila yaaro gand yaarado makkalu e naayigalage yena alvaa tu prati yodanu namma ge anna tamma avara namma vastu tilakori naayigalaa,3
ಅಂಥಹ ಮಹಾನ್ ಕಲಾವಿದರ ಮಗನಾಗಿ ಹುಟ್ಟಿದಿರಿ ನೀವು ಅದೃಷ್ಟ ವಂತ್ರೆ ನಿಮ್ಗೆ ಕಂಡಿತವಾಗ್ಲು ಒಳ್ಳೆದ ಆಗುತ್ತೆ ಆ ಶಿವ ಶಕ್ತಿ ನಿಮ್ಗೆ ಒಳ್ಳೆದು ಮಾಡ್ತಾರೆ ಧನ್ಯವಾದಗಳು ಓಂಶಕ್ತಿ,0
yudha mada beku katukara munde oda baradu bhagavatgethe who likes this line,0
enn guru bgm chindhi maadbitte,0
monster_kannada ಓಹ್ ನೀನು ನಿಮ್ಮ ಮನೇಲಿ ಇವೆಲ್ಲ ಹೇಳ್ತೀಯಾ ನಿನ್ನ ಅಮ್ಮನನ್ನ ಅಮ್ಮ ಅಂತ ಕರೆಯೊಲ್ಲ ಅನ್ಸುತ್ತೆ ಅಮ್ಮನ್ ಅಂತೀಯ ಅನ್ಸುತ್ತೆ ಓಹ್ ನಿನ್ ಮನೇಲೂ ನೀನು ತುಣ್ಣೆ ತುಲ್ಲು ಅಂತ ಮಾತಾಡೋದಾ ಗ್ರೇಟ್ ಫಾಮಿಲಿ ಕಣೋ ನಿಂದು,2
u great pa love u,0
parthasarathi ಅಲಾ ಹಾದರಗಿತ್ತಿ ನಿಮ್ಮದು ದೊಡ್ಡ ತುಲ್ಲು ಬಿಡೆ,2
ಕಳಪೆ ವಸ್ತುಗಳ್ನು ಉತ್ಪದಾನೆ ಮಾಡಿ ಬೇರೆಯವರ ಹೊಟ್ಟೆಮೇಲೆ ಒಡಿಯೋದು ತಪ್ಪಲ್ವ,1
nice janapada shyale,0
setty illi gojjekesari yash du nayinu musalla,2
super songs,5
awalegia gandane yake hadabeku bere yaradru hadabhdal,1
ಫಿದಾ ಆಗೆವಿ ಅಕ್ಕಾ gorgeous movie,0
olle concept guru kannadadalli intha cinema barabeku,3
bari prayojanake barada films nododu facebook youtube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede indians hanebaraha etara madidre dhesha development aagoke saadyana,3
doddamani muthu i am also ilakal,5
all hands up nand one like,0
real life great sir,0
jai d boss,5
superb trailer,5
ಕಳಪೆ ವಸ್ತುಗಳ್ನು ಉತ್ಪದಾನೆ ಮಾಡಿ ಬೇರೆಯವರ ಹೊಟ್ಟೆಮೇಲೆ ಒಡಿಯೋದು ತಪ್ಪಲ್ವ,1
ಏನ್ ಹೇಳೋಣ nsimply ಸೂಪರ್ nದಿಯಾ ಮಾತ್ರ ಅಲ್ಲ ಇಂಥಹ ಹಲವು ಸಿನಿಮಾಗಳು ಗೆಲ್ಲುತ್ತಾ ಇಲ್ಲ ನನ್ನ ಪ್ರಕಾರ ಥಿಯೇಟರ್ ನ ಟಿಕೆಟ್ ಬೆಲೆ ಕಡಿಮೆ ಅಗಬೇಕು,1
wow super sang,5
kannadigaralli oggattu illa fanism jasthi aytu,4
ಏಳ ನಿನ್ ಅಕ್ಕುನ್ ತಿಕಾ ನ ಕೈಯಾ,4
yes it s true,5
super song rakshit sir asn,0
nambike eruvavaru nodi,4
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
super song,5
after marakkar trailer,5
asn kgf,1
hands up addictive matte matte hadanna kelbeku ansatte,0
e movie li evre nan fav,0
ಪ್ರಚಾರದ ಕೊರತೆಯಿಂದ ಈ ಸಿನಿಮಾ ಸೊತಿದೆ,1
actually idu idu chanagirodu,0
best wishes asn,5
i like your video s,5
film super tumba kaaduva cinema,1
est movie li ede tara ede same scenes,1
ಇಡೀ ಸಿನಿಮಾ ಎಲ್ಲಿಯೂ ಕೂಡ ಬೇಸರ ಪಡಿಸದೆ ಉತ್ತಮವಾಗಿ ಪ್ರೇಕ್ಷಕರ ಮನಸ್ಸನ್ನ ಸೆಳೆಯುವಂತೆ ಮೂಡಿ ಬಂದಿದೆ ಗುಡ್ ಲಕ್ ಬ್ರದರ್,0
big boss kannada dalli ententa kachda jana haktare inta olle janrana haki,4
superb song superb making love you rakshith sir,0
nani kannd full movie,5
ಮರಿಯೋಕ್ ಸಾದ್ಯ ಆಗ್ದೆ ಇರೊ ಸಿನೆಮಾ,0
song super my laughg tamil sema,5
thriller movie andre ee tara irbeku,0
le bindu naayi phone all radi togonda aaytha avarge adara laba sikatu aadare tik tok end dinaa avarage laba baratte enna mele yaava vastu togo beda china vastu ninu togo beda naana antu tiragi nodalla ni ale tuu,2
youtube subscriber at list 5lack kooda ella yelli reach agutte t series nalli bittidre 10m agirodu avraddu tappu,1
super anna tumba chanag ugididera,0
ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದಿದೆ ಶುಭವಾಗಲಿ ಪ್ರಜ್ವಲ್ ಭಾಯ್ ಡಿ ಬಾಸ್ ಭಕ್ತ,0
shree lo gaandu nan magne nam boss fans yavattu support madtare kano gubaald sule magane,2
enayya neel acting yapppa,5
shapaa kottavane krishna avre ivaga badhukilla anthavreee,1
parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಶಾಟ ವಾಸ್ನಿ,2
kannadigaralli oggattu illa fanism jasthi aytu,4
yes bro correct,5
ha ha ha ha,5
nice bro nina vicoe super,0
en ಕಮೆಂಟ್ ಗುರು ಎಲ್ ಇರ್ತೀರೋ ನೀವೆಲ್ಲಾ ಸೂಪರ್,0
ಹೊಸ ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ಸಿನಿಮಾಗಳ ಸಾಲಿಗೆ ಸೇರಲಿ ಜೈ d boss,0
movie nija chanagila guru,3
yayayayayayay hitt songgg,5
idu kannadada chitra,0
chindi chithrannaaa guru,0
super movie super songs,0
super film sir account number kodi amount hakabeku nijavgalu,0
sharu yako sule magne sumne eroke agalva,2
e nayi nann makkalage thiliyode illa,1
i love to learn kannada languageni love to speak in kannadanbecause i m from karnatakankunda nagree karnataka,0
rakshit boss super dance u r looking like karate king shaankar nag nd vishnuvardan boss m vishnu sir fan,0
nemma anna antha barthane nodu avana hodibeku guru first gubal nan maga,0
jai rakshit shetty,5
parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ದೊಡ್ ಗಾಂಡು ಸೂಳೆಮಗ,2
ಸರಿಯಾಗಿ ಹೇಳ್ದೆ ಗುರು ಊಗಿ ಚೀನಾಗೆ ಹುಟ್ದ್ ಗ್ ಆಡೋ ನಾಯ್ಗಳಿಗೆ,3
sandalwood ge obba trend setter sikkidaane n n n n n nyaaravnu n n n n n n navane srimannarayana,0
shetru always different,5
ಬಿಟ್ಟ ಹೋಗಿರೋ ರಶ್ಮಿಕಾ ಗೆ ಹೇಗ್ ಆಗ್ಬೇಕು ಗೊತ್ತಾ ಯಾಕಾದ್ರೂ ಬಿಟ್ಟ ಹೋದೆ ರಕ್ಷಿತ ಅವರನ್ನ ಅಂತ ಫೀಲ್ ಆಗ್ಬೇಕು ಆ ತರಾ success ನಿಮ್ಮದಾಗಲಿ ಶ್ರೀನಮ್ ನಾರಾಯಣ ಸಿನಿಮಾ,2
ಕೆಲಸ ಬೇಕಾncall to 8546903696,0
full movie kab bajo gay,5
rakshit abhimaanigale yaaru yaaru aa signature stepna try maadidiro illi like maadi,0
basavaraja basavaraja basu,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
pls trailer relonch madi bere chanel alli subscriber kadime ide e chanel alli,0
music superrr addicted,5
super steps hands up,5
ಸೂಪರ್ ಹಾಡು ಎಲ್ಲ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳಿಂದ ಸಿನಿಮಾ ತಂಡಕ್ಕೆ ಆಲ್ ದಿ ಬೆಸ್ಟ್,0
awesome estu sari kellidru innod sari kellonna anstide addictive music nstory looks like rango,2
26k dislikes nthese are rashmika fans,3
super bro,5
doctor avrige avana bahse hege gottu,0
sir nim movie nodi nimge thumba ista aytu adre ondu bejaru agtide nnim movie song innu 2 songs release madiri please,3
ನಿಮ್ಮ ಕನ್ನಡ ಬಳಕೆ ತುಂಬಾ ಸೊಗಸಾಗಿದೆ ಈ ಸಿನಿಮಾ ಕುರಿತು ನೀವು ಹೇಳಿದ ಮಾತುಗಳೆಲ್ಲವು ಅಕ್ಷರಶಃ ನಿಜ ನಿರ್ದೇಶಕರ ಸೃಜನಶೀಲತೆ ಹಾಗೂ ಕಲಾತ್ಮಕತೆ ಎರಡೂ ತರ್ಕಕ್ಕೆ ನಿಲುಕದ್ದು,0
namma manigu banndidda ashwathama,1
ಯಾಕೆ dislike ಮಾಡ್ತಾರೆ ಮರೆ addicted,0
ట రయ లర చ ల బ గ ద,5
hindi m kb aayega hindi m v ache se promotion kijiye plz,5
box crct bro ಪೈಲ್ಸ್ ಮ್ಯಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ಫುಲ್ಲಿ ಇನ್ ಅನಸ್ ಮುಕುಳಿ,1
most super song,5
gowda lee sulemagane fans kade ಇಂದ ಸಪೋರ್ಟ್ ಅಂದರೆ,3
charitre shrustiso avatara nrakshith ge idu hosa avatara,0
sleeping beauty syndrome bari yuvakarige mathu yuvathige maatra baruthe ee vaisinnavirige alla ondhu point movie mistake,0
love you bro,5
ಅಲ್ಲಾ ಅವನು ಅ ಚುತ್ಯಾ,0
mankar hu bro,0
ಬದುಕಿಗೆ ನೂರು ದಾರಿ ಆ ಕಾಲದ ತೊಗರತಿಪ್ಪನಿ ಬುದ್ಧಿಮತ್ತೆಗೆ ನೂರು ಸಲಾಂ ಹಿರೇಮಠ ಹೋತಪೇಟ,0
ದಯವಿಟ್ಟು ಕನ್ನಡ ಅಭಿಮಾನಿಗಳು ಒಂದಾಗಿ ಕೆಲ್ಸ ಮಾಡೋ ಸಮಯ,0
two dislikes i think it may be rashmika and devarakonda,2
promotion ond bittu mikid ellanu chanag madtidira,3
jai d bosss,5
ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
ಕೇಳಲು ಇಷ್ಟ ಆದರೆ ಇದು ನಿಜ ಅಲ್ಲ ಅನಿಸುತ್ತೆ ನನ್ನ ಪ್ರಕಾರ,1
super human you are sir,5
nam indiadallu tic tok thara app kandidobodu thane,0
promotion heg madodo anta kaliri,3
3 1k ಉರ್ಕೊಂಡು ಸಾಯ್ರಿ,4
karkala,5
rakshit shetty superb,0
ಬ್ರೋ ಅವರು ಗೆ ದೇಶದ ಬಗ್ಗೆ ಅಭಿಮಾನ ಇಲ್ಲಾ ಬಿಡಿ,4
nivu heliddu ondu ondu maathu sathyanee,0
ಕೆಲವರು ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಫಿಲಂ ಡೈಲಾಗ್ಸ್ ಮಿಕ್ಸ್ ಮಾಡಿ ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಎಪಿಜೆ ಅಬ್ದುಲ್ ಕಲಾಂ ಜಿ ಥರ ಆಡ್ತಾರೆ ಅವರನ್ನ ಹೀಗೆ ಬಿಟ್ಟಿದ್ದರೆ ಕಲಿಯುಗದ ಸರ್ವಜ್ಞ ಹಾಗಿ ಬಿಡುತ್ತಿದ್ದರು ಥ್ಯಾಂಕ್ಯೂ ಮೋದಿಜಿ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಕ್ಕೆ,1
video super bossu,0
ಟ್ರೈಲರ್ ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಚಿತ್ರ ಒಳ್ಳೆ ಯಶಸ್ವಿ ಆಗ್ಲಿ,0
tik tok banned jolly jolly jai hind jai karnataka,5
bipin chettejana rama rama tusu daksha vrutha jaripa,5
ಜೀವನದಲ್ಲಿ ಶ್ರದ್ಧೆ ಮುಖ್ಯ ಶ್ರದ್ಧೆ ನಮ್ಮನ್ನು ಯಶಸ್ಸಿನ ಬೆನ್ನ ಹತ್ತುತ್ತಿಸುತ್ತದೆ,0
howdu first time keldaga nangu ok anstu bt ega kelbeku anstide and sakkath dance moves,0
ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best,0
100 times e song keldhe super,0
en song guruve i love this song k g f bitre ede super movie guru super,0
slow poison song annoru like madi,0
d boss naanu adanne hudukta idini,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
godiyaga isfet adatida,0
brasthachara ellada deshane ella bharatha deshadalli navella ondhe annodu bhavane modhalu barbeku ondhu jathiyavaru ennondhu jathiyavaru dhosisodhu adhu kadime aagbeku rajakiyadavaru navella ondhe yella pakshadavaru ondagi desha katto kelasa aagbeku aaga navu hantha hantha vagee mele barbahudhu,0
super song i like it,5
idu riyel rar,0
lol darahan fans talking about quality,3
ದುಡಿಯೊದಕ್ಕೆ ಮೈಯತುಂಬಾ ಶಕ್ತಿ ತುಂಬೈತೆ ಅಡ್ಡ ದಾರಿ ಹಿಡಿಯೊದ್ ತಪ್ಪು ಅಂತ ಗೊತೈತಿ ನಿಮ್ಮ ಸ್ವಾಭಿಮಾನ ನಿಮ್ಮ ಅಸ್ತ್ರ ಸರ್ ನಿಮಗೆ ದೇವರು ಒಳ್ಳೆಯದು ಮಾಡಲಿ nಇಂತಿ,0
ಈ ಸಿನಿಮಾಗೆ ಎಲ್ಲರೂ ಪ್ರೋತ್ಸಾಹಿಸಿ ಇಂತಹ ಅತ್ಯುತ್ತಮ ಚಿತ್ರವನ್ನ ಬೆಳೆಸಿ,0
ೈ ಭಜರಂಗಿ ವಿಶ್ವ avaru dronara maga,0
ಕಕ್ಕ ಮಾಡ್ಕೊಳ್ಳೋಕೆ ಬಂದ್ ಬಿಟ್ಟಿದ್ದಿಯ ಇಷ್ಟೆಲ್ಲ ಹೇಳಿಕೂಡ chinaದು use ಮಾಡಲ್ಲ ನಾನ್ ಹೇಳಿರೋದು apps ಬಗ್ಗೆ ಕಣೋ products ಬಗ್ಗೆ ಅಲ್ಲ ಮಾಡಿರೋ ಕಕ್ಕನ ತೊಳ್ಕೊಂಡು ಮನೆಗೆ ಹೋಗು,1
ಬಾರಿ ಸಿಂಪಲ್ ಹಾಡು ಹಾಗೆ ಕೇಳ್ತಾನೆ ಇರಬೇಕು ಅನ್ನೋರು ಲೈಕ ಮಾಡಿ,0
ನಮ್ಮ ದೇಶದ ರಾಜಕಾರಣಿಗಳು ಚಿಲ್ಲರೆಗಳು ನಿಜಕ್ಕು ಸತ್ಯ,3
parthasarathi nim amman thulavru,2
ಹೌದು ಕನ್ನಡತಿ ಭುವನ ಅವ್ರೆ ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ ಜೈ ಭುವನೇಶ್ವರಿ ತಾಯಿ ಜೈ ಕನ್ನಡಿಗ ಜೈ ಕನ್ನಡತಿ ಕಣ ಕಣದಲ್ಲೂ ಕನ್ನಡ ಕನ್ನಡವೇ ಸತ್ಯ ಕನ್ನಡವೇ ನಿತ್ಯ ಸಿರಿಗನ್ನಡಂ ಗೆಲ್ಗೆ ಸಿರಿಗನ್ನಡಂ ಬಾಳ್ಗೆ ಕನ್ನಡದ ಭಕ್ತ ಶಿವರಾಮ್ ಗೌಡ ಮಂಡ್ಯ 6363014117 8296261615,0
ಸೂಪರ್ ಆಗಿ ಇದೆn ಕೆಜಿಎಫ್ ಮತ್ತು ಅವನೇ ಶ್ರೀಮಾನ್ನಾರಯಣ ಇಂತಹ ಅನೇಕ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ನಮ್ಮ ಕನ್ನಡಕ್ಕೆ ಬೇಕು ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ರಾಷ್ಟ್ರ ಮತ್ತು ದೇಶ ಮಟ್ಟದಲ್ಲಿ ಬೆಳೆಯಬೇಕು,0
suprb move rj nagarj come back m fvrtttt rj nagraj kushi aitu isttu oley move ali act madidakke,0
shyata yash,3
paaapa konegu tik tok hoythu nayigal boglod kadme aythu,4
hands up antha rashmika goskara bardang ide,0
upload in hindi plz,5
make it 100,5
manjunath hm bobby,5
kanni rrerworror,5
ennu madu guru eee sule magllu du troll na,3
ಚಿತ್ರದಲ್ಲಿ ಏನೋ ಇದೆ,0
sachin p,5
full comedy super,5
idu charitre srustiso avathara,0
super songs,5
song is super but innu swalp fast madiddare sakattagirodu,0
estella matadonu elli matadodkintta border ge hogi matado maraya,2
tik tok bevarsigalanna chaina gadiyalli chaddiyalli bomb ettu chaina kade odisa beku avaga sari agutte,3
2nd vol share pls,5
ದೇಶಧ್ರೋಹಿಗಳು ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದರೆ ನೀವು ನಿಜವಾದ ದೇಶ ದ್ರೋಹಿಗಳು ನಾಚಿಕೆ ಆಗಬೇಕು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ ಇಂತಹ ಅದ್ಭುತವಾದ ವಿಡಿಯೋ ಗಳಿಗೂ ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದ್ರಲ್ಲ ನಿಮಗೆ ನಾಚಿಕೆ ಆಗಲ್ವಾ,3
ivru helirodu antalla namma dharma shashtra helide ashwathhama chranjivi endu adre avru doctor manège hogidru adu doubt,1
ನಿಜಾ ಬ್ರೋ ಜೈ ಹಿಂದ್,0
en guru ning isht like,0
parthasarathi le nayi ninu slumu navalla nana one day madu kharchu ninu ondu varakke madtiya hagnta nange yava chatnu illa,2
spuerrrrrrrrr songs,0
ದಿಯಾ ಸಿನಿಮಾ ನಾಯಕಿಗೆ ಅತ್ಯುತ್ತಮ ನಟಿ ಅವಾರ್ಡ್ ಕೊಡಲಿಲ್ಲ ಅಂದ್ರೆ ಆಯ್ಕೆ ಸಮಿತಿಗೆ ಮೆಟ್ಟ್ ಮೆಟ್ಟಲ್ಲೇ ಹೊಡಿತೀವಿ,4
b ajaneesh lokanath bgm stun bro,0
sir nimmannu prathyakshavagi nodalu aaseyagutide sir nimma hattira ondu dina full kaala kaleyalu aase idhe aadre yenu maadudhu sir nimmannu bittu barudhu yochane maaduvaaga manassige bahala bahala kashsta aagutte sir devaru nimma aasegalanella eederisaly,0
kayakave kailasa sir,1
parthasarathi ಹುಚ್ಚು ಮುಂಡೆ,2
nange ondu doubt mahabharatha nijavagi nadedidya or ಕಥೇನ,0
very good dr,0
shetru birthday party dina haadiro haadu aawaginindaa wait maadtide,0
nimge edu funny ansutha,2
nkn sakkat guru,0
super sogs guru,0
ಶೆಟ್ಟಿಗಳು ಎಲ್ಲಾ ಈತರ ಕಥೆ ತೆಗಿಯೋದು ಮುಖ್ಯವಲ್ಲ ಕಮರ್ಷಿಯಲ್ ಸಿನಿಮಾ ಮಾಡಿ ತೋರಿಸಿ,3
ಬಿಂದು ಗೆ ಹೂಡಿ ಮೇಟ್ನಗೆ ಟಿಕ್ಟಾಕ್ ಗೆ ಹುಟ್ಟಿದ್ದುಅನ್ನೂಗೆ ಹೇಳ್ತ್ತಳೆ ಸೂಪರ್ ಗೆ ವಿಡಿಯೋ ಮಾಡಿದ್ದಿಯಾ ಗುರು i love india,2
ತುಂಬಾ ಒಳ್ಳೆಯ ಹಾಡು,0
ನಮ್ಮ ದೇಶದಲ್ಲಿ ಎಣ್ಣೆ ಗೆ ಇಂಪಾರ್ಟೆಂಟ್ ಕೊಡ್ತಾರೆ,4
stupid fans war ge antha bandre nimmakkan minda naanu samskrutha innu start madilla ninge beku andre helu start madona,2
bevarsigalige artha aagirbeku bro chenag ugdhideera,1
very good song,0
super super super,5
ಸೂಪರ್ ಬ್ರದರ್ ಚನಾಗಿ ಹೇಳಿದಿರ ನಂಗಂತೂ ತುಂಬಾ ಇಷ್ಟ ಆಯಿತು,0
jaa dhinchak pooja ki songs dekh bollywoodiya,4
kunte okay,5
rumble onde ond sari kelde nfirst time ashtond ishta aglillanmatte matte kelta idre nishta agta ide slowpoison,4
super song 100,5
100 day s fix,5
ninyavaga hindi li nodidiyappa swalpa link share madu,0
jaathigalu ee deshada belavanigege athi dodda thodakaagide,0
ತೊಗರಿ ತಿಪ್ಪಾ ಹಾಸ್ಯ ಚಟಾಕಿ ಮಸ್ತ ಐತಿ ರಿ,0
ಚೆನ್ನಾಗಿದೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,0
need it in hindiiiiiiii,5
monster_kannada ಲೋ ಬೀದಿ ಸೂಳೆ ಮಗನೆ ನಿಂಗೆ ಅಷ್ಟು ತಾಕತ್ ಇದ್ರೆ ನೀನು ಒಬ್ನೆ ಅಪ್ಪನಿಗೆ ಹುಟ್ಟಿದ್ರೆ ನೀನ್ ಹೇಳೋ ನಿನ್ ತುಣ್ಣೆ ನಿಂಗೆ ಗಟ್ಟಿಗೆ ನಿಂತಿದ್ರೆ ನನ್ ಅಡ್ರೆಸ್ ಕೊಡ್ತೀನಿ ಬಾರೋ ಪಾರ್ಥಸಾರಥಿ,2
ಗುರುಗುಳ ನಾನು ಚಿಕ್ಕವನು ಇದ್ದಾಗ ಟೇಪ ರಿಕಾರ್ಡರ್ ನ್ಯಾಗ ಕೇಳಿದ್ದೇ ಮತ್ತೆ ಇವಾಗ ಕೇಳಿ ಬಾಹಳ ಖುಷಿಯಾತು ರೀ,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
ಸರ್ ಈ ತರಹ ಸ್ಪೀಚ್ ಬೇಕು ಪ್ರತಿ ನಿತ್ಯ ಇಂತಹ ವೀಡಿಯೋಸ್ ಬೇಕು ಸರ್ ತುಂಬಾ ಧನ್ಯವಾದಗಳು,0
yes agreed first time keldaga ansituu but 4 5 keldaga agoitu,4
we kannadigas have killed a good movie,5
ಸಿನಿಮಾ ಬಿಡುಗಡೆಗು ಮುನ್ನ ಹಾಡು ಬಿಡುಗಡೆ ಮಾಡೋಕೆ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಇಂದ ಮಾತ್ರ ಸಾಧ್ಯ ಅವನೇ ಶ್ರೀ ಮನ್ನಾ ನಾರಾಯಣ,0
gangadhar adi nuchnnamallaya,1
ಸೂಪರ್ ಸಾಂಗ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಸಪೋರ್ಟ್ ಮಾಡುತ್ತೇವೆ ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ಬೆಳೆಯಲಿ,0
edu charitre srustisuva avatraaa,0
super nakka nakka saakayatu,0
1 8k dislike kottiro sulemaklu yaarappa nim padha ondh sala mutbeku,3
ನಾವೇ thukali stars ಅಂತ ಟಿಕ್ tak maritha idru ಕೆಲ sade ಗಳು ivaga ಮನೇಲಿ ಮುಸುರೆ ತಿಕ್ಕಿ baddetava,3
monster_kannada nin yavano helake sule magane,2
ಇಂತಹ ಒಳ್ಳೆಯ ಕನ್ನಡ ಸಿನಿಮಾಗಳನ್ನ ಬೆಳೆಸೋಣ,0
ಯಾರೋ ಚೀನಾ ತು ಹುಟ್ಟಿರೋ ಮಕ್ಳು ೬ ದೀಸ್ ಲೈಕ್ ಮಾಡಿದಾರೆ,3
yudd madbeku odabardu katakar munde bagavtgithe annuv salannu hiro annbek ettu super song,0
music super,5
pakka nim movie gellisutteve jai kiccha boss,0
super hero kannada in raksit,0
super movie,5
idu nijvaaglu cinema na illa sum sumne naa,3
bro ur voice nyc bro,5
ಸೂಪರ್ ಡೂಪರ್ ಹಿಟ್ ಮೈ favarate ಸಾಂಗ್,0
flop disaster film is on the way nಇದ್ ಎನ್ ಸಾಂಗ್ ಕುಲವ ಗುರು ಡಬ್ಬ ಸಾಂಗ್,4
ಅಭಿಮಾನಿ ಅನ್ನೋದು ದೊಡ್ಡ ಮಾತು,0
gubaal tennis ge ball,5
yen song guru super,0
hegde elli dull ide,0
radha gn mem,5
a hu niamman kalskodu keydu kolve baavi madi kalsthini olike eldu snana madkollivanthe thuldeepannan pans for a reason caste dogs,2
filam is paka blackbaster,5
super anna neev helid matu 100 nija onedu matalu oned artayide,0
nimage holleyadaagali sir,0
namma manege bandidru avarige nanu nan dress kottu aliside,0
asn chitrakke olle dagli song atu adbuta reethili moodi bandide,0
sari korona bandare adana guna padisikolalu amount hestu karchu aguthe adu yavayavadake antha solpa maithi kodthira please,0
super energetic song,0
damm godd an song guru ajnish u made a magic broooo,5
ಬೆಂಕಿಗೇ ಇನೊಂದು ಅರ್ಥ rakshit ಶೆಟ್ಟಿ simple star alla fire star,0
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ವಷ೯ಕೊಂದು nಮೂವಿ ಮಾಡಿ ಅನ್ನೋರು ಲೈಕ್nಮಾಡಿ,0
china da environment hegide yargu gotila,0
ಸುಪರ್ ತೊಗರಿ ತಿಪ್ಪ,0
s yes,5
ಲೋ ಫಸ್ಟ್ ನೀನು ಒಳ್ಳೆ ಮಾತನಾಡೋ,2
ಈ ದೇಶದ ದುರಂತ,4
yavdadru habba raja dina dalli release madbekitttu odtittu,0
loo nim makha muccha e video gu dislike yenro nim hendti munde haga avr character nodi kaliro life andre yenu antha thu nanmakla,4
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
ಬೇಡಾ ಈ ಕಚಡ ಶೋ ಗೇ ಬರೋದು ಬೇಡಾ ಸರ್,1
shetty ಲೊ ಯಾರೋ ನಂದಿನಿ ಒನ್ ಲೀಟರ್ ಹಾಲು ಕೊಡ್ತಾಳ,2
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,0
ಸು0ದರವಾದ ಬದುಕು ನಿಮ್ಮಿoದ ಕಲಿಬೇಕು,0
ಈ ದರಿದ್ರ ಬಡ್ಡ್ಯತವ tiktok ನೋಡಿಯೆ ನಮ್ಮ ಮೋದಿಯವರು ಬ್ಯಾನ್ ಮಾಡಿದ್ದು ಗುರು,4
obba batta na gi e rethi bare you du sare alla namma darmmake nave,3
swabhimaani neevu keep it up,0
love rakshith shetty,5
rakshit shetty style awesome,5
ಹಂದಿಗಳ್ಯಾಕೆ youtube use ಮಾಡ್ತಿವೆ ndislike ಕೂಡ ಮಾಡ್ತಿವೆ nnಇಂಥ ಸಾಂಗ್ dislike ಮಾಡೋರಿಗೆ ಎನ್ ಅನ್ಬೇಕು,0
maddy kannada kke nimma importance idre kushi ne,0
edu public mistake alla bidi evara mistake edu one week ga 11 films release adre jana yavdanta nododu its totally mistake of film makers planning,3
sariyagi promotion maadade cinema haal maadtarapan hindi song elranna,3
super drama,5
good news sir,5
